            Data      time  rge     ht
2145  2005/01/01   7:18:11  396   89.8
2146  2005/01/01   7:18:16  172   85.9
2147  2005/01/01   7:18:16  224   89.3
2148  2005/01/01   7:18:28  030   99.8
2149  2005/01/01   7:18:33  750   93.9
2150  2005/01/01   7:18:46  683   90.6
2151  2005/01/01   7:18:47  310   88.8
2152  2005/01/01   7:18:47  310   86.7
2153  2005/01/01   7:18:48  500   97.0
2154  2005/01/01   7:18:54  007   85.6
2155  2005/01/01   7:18:54  011   87.5
2156  2005/01/01   7:19:03  041   92.9
2157  2005/01/01   7:19:04  280   95.1
2158  2005/01/01   7:19:08  854   86.9
2159  2005/01/01   7:19:08  854   88.2
2160  2005/01/01   7:19:10  190   83.5
2161  2005/01/01   7:19:10  190  101.2
2162  2005/01/01   7:19:22  634   78.0
2163  2005/01/01   7:19:39  668   95.4
2164  2005/01/01   7:19:39  705   96.2
2165  2005/01/01   7:19:45  664   81.6
2166  2005/01/01   7:19:45  664   91.6
2167  2005/01/01   7:19:45  664   80.3
2168  2005/01/01   7:19:45  664  106.0
2169  2005/01/01   7:19:52  534   83.5
2170  2005/01/01   7:19:54  877   88.5
2171  2005/01/01   7:20:12  761   92.6
2172  2005/01/01   7:20:12  743  101.3
2173  2005/01/01   7:20:13  757   97.5
2174  2005/01/01   7:20:13  754   98.6
2175  2005/01/01   7:20:21  325   92.3
2176  2005/01/01   7:20:21  325   71.1
2177  2005/01/01   7:20:21  325  100.0
2178  2005/01/01   7:20:25  869   95.6
2179  2005/01/01   7:20:25  869   96.6
2180  2005/01/01   7:20:26  257   94.4
2181  2005/01/01   7:20:33  306   70.8
2182  2005/01/01   7:20:33  306   92.2
2183  2005/01/01   7:20:41  679   70.9
2184  2005/01/01   7:20:41  679   97.7
2185  2005/01/01   7:20:43  937   93.2
2186  2005/01/01   7:20:43  937   98.7
2187  2005/01/01   7:20:47  746   86.8
2188  2005/01/01   7:20:47  746   87.6
2189  2005/01/01   7:20:58  399   91.5
2190  2005/01/01   7:20:58  396   93.3
2191  2005/01/01   7:21:01  549   89.6
2192  2005/01/01   7:21:01  545   91.6
2193  2005/01/01   7:21:01  780   88.8
2194  2005/01/01   7:21:01  791   87.3
2195  2005/01/01   7:21:02  787   95.2
2196  2005/01/01   7:21:02  787   96.2
2197  2005/01/01   7:21:05  041  105.6
2198  2005/01/01   7:21:05  041   76.2
2199  2005/01/01   7:21:05  041   89.7
2200  2005/01/01   7:21:47  134   74.0
2201  2005/01/01   7:21:47  134   95.9
2202  2005/01/01   7:21:47  134   74.6
2203  2005/01/01   7:21:47  134   90.2
2204  2005/01/01   7:21:47  134  106.6
2205  2005/01/01   7:21:51  060   83.4
2206  2005/01/01   7:21:51  060   85.0
2207  2005/01/01   7:21:51  687  100.1
2208  2005/01/01   7:22:05  388   92.6
2209  2005/01/01   7:22:06  832   92.0
2210  2005/01/01   7:22:06  832   90.0
2211  2005/01/01   7:22:08  257   91.6
2212  2005/01/01   7:22:08  257   98.3
2213  2005/01/01   7:23:17  362   99.7
2214  2005/01/01   7:23:28  306   96.8
2215  2005/01/01   7:23:36  832   89.9
2216  2005/01/01   7:23:36  832   89.6
2217  2005/01/01   7:23:36  832   77.7
2218  2005/01/01   7:23:42  575   97.2
2219  2005/01/01   7:23:42  575   96.0
2220  2005/01/01   7:24:36  858   86.2
2221  2005/01/01   7:24:36  858  108.2
2222  2005/01/01   7:24:58  914   93.9
2223  2005/01/01   7:25:01  194   84.9
2224  2005/01/01   7:25:12  276   95.0
2225  2005/01/01   7:25:12  272   93.9
2226  2005/01/01   7:25:15  429   92.5
2227  2005/01/01   7:25:20  963   87.2
2228  2005/01/01   7:25:23  981   88.9
2229  2005/01/01   7:25:53  840   95.4
2230  2005/01/01   7:26:01  914   92.0
2231  2005/01/01   7:26:27  787   91.6
2232  2005/01/01   7:26:33  269   89.7
2233  2005/01/01   7:26:33  269   91.6
2234  2005/01/01   7:26:34  649   97.0
2235  2005/01/01   7:26:40  933   97.1
2236  2005/01/01   7:26:47  198   85.2
2237  2005/01/01   7:27:06  041   92.1
2238  2005/01/01   7:27:06  041   93.9
2239  2005/01/01   7:27:09  414   86.0
2240  2005/01/01   7:27:09  414  106.8
2241  2005/01/01   7:27:09  414   79.3
2242  2005/01/01   7:27:14  086   97.5
2243  2005/01/01   7:27:22  675   77.3
2244  2005/01/01   7:27:22  675  103.1
2245  2005/01/01   7:27:22  690   75.2
2246  2005/01/01   7:27:22  690  100.5
2247  2005/01/01   7:27:39  437  100.4
2248  2005/01/01   7:27:39  437   99.2
2249  2005/01/01   7:27:54  116   90.7
2250  2005/01/01   7:27:58  679   94.6
2251  2005/01/01   7:28:34  548   75.0
2252  2005/01/01   7:28:34  548   90.7
2253  2005/01/01   7:28:34  548  107.2
2254  2005/01/01   7:28:52  806   72.5
2255  2005/01/01   7:28:52  806  101.0
2256  2005/01/01   7:28:52  806   73.6
2257  2005/01/01   7:28:52  806  102.8
2258  2005/01/01   7:29:01  086   92.3
2259  2005/01/01   7:29:07  284   86.8
2260  2005/01/01   7:29:09  433   96.4
2261  2005/01/01   7:29:09  433   99.7
2262  2005/01/01   7:29:12  664   95.6
2263  2005/01/01   7:29:27  951  109.6
2264  2005/01/01   7:29:37  578   91.9
2265  2005/01/01   7:29:37  578   93.8
2266  2005/01/01   7:29:38  317   83.3
2267  2005/01/01   7:29:38  347   84.6
2268  2005/01/01   7:29:49  328   93.4
2269  2005/01/01   7:29:49  825   75.5
2270  2005/01/01   7:29:49  825   92.3
2271  2005/01/01   7:29:49  825  109.8
2272  2005/01/01   7:29:50  869   75.1
2273  2005/01/01   7:29:50  869  102.6
2274  2005/01/01   7:29:55  362   99.1
2275  2005/01/01   7:29:57  519   96.4
2276  2005/01/01   7:29:57  515   92.9
2277  2005/01/01   7:30:09  563   72.6
2278  2005/01/01   7:30:09  563   95.1
2279  2005/01/01   7:30:09  563   70.4
2280  2005/01/01   7:30:09  563   84.2
2281  2005/01/01   7:30:09  563   73.7
2282  2005/01/01   7:30:09  563   96.7
2283  2005/01/01   7:30:20  048   93.3
2284  2005/01/01   7:30:20  048   94.4
2285  2005/01/01   7:30:32  937   92.8
2286  2005/01/01   7:30:35  623  103.7
2287  2005/01/01   7:30:46  623   85.3
2288  2005/01/01   7:30:46  627   83.1
2289  2005/01/01   7:31:43  496   94.9
2290  2005/01/01   7:31:43  493   93.1
2291  2005/01/01   7:32:14  519   90.2
2292  2005/01/01   7:33:05  243   74.3
2293  2005/01/01   7:33:05  243   95.1
2294  2005/01/01   7:33:14  175   92.9
2295  2005/01/01   7:33:14  175   90.9
2296  2005/01/01   7:33:23  713   93.0
2297  2005/01/01   7:33:32  045   72.4
2298  2005/01/01   7:33:32  045   96.1
2299  2005/01/01   7:33:35  437   97.5
2300  2005/01/01   7:33:35  437   82.1
2301  2005/01/01   7:33:35  437  105.2
2302  2005/01/01   7:34:00  664  103.4
2303  2005/01/01   7:34:26  172   98.8
2304  2005/01/01   7:34:27  399  101.3
2305  2005/01/01   7:34:28  388   89.9
2306  2005/01/01   7:34:28  366   91.4
2307  2005/01/01   7:34:40  485   91.2
2308  2005/01/01   7:34:44  761   97.4
2309  2005/01/01   7:34:44  746   96.2
2310  2005/01/01   7:34:54  362   72.2
2311  2005/01/01   7:34:54  362  101.5
2312  2005/01/01   7:34:54  358   95.7
2313  2005/01/01   7:34:54  358   71.0
2314  2005/01/01   7:34:54  358  100.0
2315  2005/01/01   7:35:02  500   90.9
2316  2005/01/01   7:35:02  496   89.3
2317  2005/01/01   7:35:04  213   95.9
2318  2005/01/01   7:35:48  888   90.2
2319  2005/01/01   7:36:00  731   83.6
2320  2005/01/01   7:36:00  776   83.4
2321  2005/01/01   7:36:10  481   93.8
2322  2005/01/01   7:36:18  425   94.4
2323  2005/01/01   7:36:23  642   94.4
2324  2005/01/01   7:36:23  642   95.6
2325  2005/01/01   7:36:28  097   84.2
2326  2005/01/01   7:36:28  104   85.5
2327  2005/01/01   7:36:28  078   82.0
2328  2005/01/01   7:36:30  724   86.4
2329  2005/01/01   7:36:36  672   71.2
2330  2005/01/01   7:36:36  672   97.0
2331  2005/01/01   7:36:40  362   93.6
2332  2005/01/01   7:36:48  802   89.2
2333  2005/01/01   7:36:48  765   87.5
2334  2005/01/01   7:36:54  034   95.8
2335  2005/01/01   7:37:01  104   96.5
2336  2005/01/01   7:37:01  317  100.0
2337  2005/01/01   7:37:01  317   99.1
2338  2005/01/01   7:37:01  317  101.1
2339  2005/01/01   7:37:41  604   92.6
2340  2005/01/01   7:37:51  623   88.6
2341  2005/01/01   7:37:51  616   87.0
2342  2005/01/01   7:37:52  407   92.6
2343  2005/01/01   7:37:52  407   85.3
2344  2005/01/01   7:37:52  407  109.7
2345  2005/01/01   7:38:22  037   99.3
2346  2005/01/01   7:38:22  041   97.8
2347  2005/01/01   7:38:27  519   88.4
2348  2005/01/01   7:38:27  515   86.1
2349  2005/01/01   7:38:27  511   80.8
2350  2005/01/01   7:38:27  511  103.6
2351  2005/01/01   7:38:27  511   84.5
2352  2005/01/01   7:38:29  929   87.3
2353  2005/01/01   7:38:34  672   85.9
2354  2005/01/01   7:38:39  373   93.3
2355  2005/01/01   7:38:43  757   97.0
2356  2005/01/01   7:38:49  646   81.0
2357  2005/01/01   7:38:49  646  101.2
2358  2005/01/01   7:38:59  500   76.0
2359  2005/01/01   7:38:59  500   97.2
2360  2005/01/01   7:38:59  500   93.0
2361  2005/01/01   7:39:00  396   95.1
2362  2005/01/01   7:39:00  388   94.3
2363  2005/01/01   7:39:02  000   94.2
2364  2005/01/01   7:39:20  276   71.4
2365  2005/01/01   7:39:20  276   98.4
2366  2005/01/01   7:39:27  974   73.0
2367  2005/01/01   7:39:27  974   97.7
2368  2005/01/01   7:39:36  623   94.3
2369  2005/01/01   7:39:40  955   91.1
2370  2005/01/01   7:40:14  534   75.1
2371  2005/01/01   7:40:14  534  102.3
2372  2005/01/01   7:40:15  631   78.9
2373  2005/01/01   7:40:15  631   99.0
2374  2005/01/01   7:40:24  444   92.2
2375  2005/01/01   7:40:24  448   90.9
2376  2005/01/01   7:40:33  496   91.5
2377  2005/01/01   7:40:36  978   86.1
2378  2005/01/01   7:40:36  974   87.2
2379  2005/01/01   7:40:37  504   90.6
2380  2005/01/01   7:40:56  172   94.1
2381  2005/01/01   7:41:08  351   83.8
2382  2005/01/01   7:41:08  351  108.6
2383  2005/01/01   7:41:08  351   77.3
2384  2005/01/01   7:41:08  351  100.5
2385  2005/01/01   7:41:25  261   96.8
2386  2005/01/01   7:41:25  261   95.6
2387  2005/01/01   7:41:28  019   93.5
2388  2005/01/01   7:41:37  291   73.3
2389  2005/01/01   7:41:37  291   98.0
2390  2005/01/01   7:41:38  175  107.5
2391  2005/01/01   7:41:56  914   93.5
2392  2005/01/01   7:41:59  295   96.4
2393  2005/01/01   7:42:43  541   90.3
2394  2005/01/01   7:43:18  112   93.2
2395  2005/01/01   7:43:36  907   90.8
2396  2005/01/01   7:43:36  910   89.1
2397  2005/01/01   7:43:37  892   92.3
2398  2005/01/01   7:43:37  888   90.5
2399  2005/01/01   7:43:40  097   93.7
2400  2005/01/01   7:43:46  243   89.5
2401  2005/01/01   7:43:46  522   80.9
2402  2005/01/01   7:43:46  522   90.9
2403  2005/01/01   7:43:55  784   93.2
2404  2005/01/01   7:44:10  444   92.3
2405  2005/01/01   7:44:11  071   95.7
2406  2005/01/01   7:44:12  011   87.6
2407  2005/01/01   7:44:12  011   85.9
2408  2005/01/01   7:44:12  015   89.4
2409  2005/01/01   7:44:15  765   87.8
2410  2005/01/01   7:44:22  433   90.7
2411  2005/01/01   7:44:25  366   85.8
2412  2005/01/01   7:44:25  381   87.1
2413  2005/01/01   7:44:25  877   87.2
2414  2005/01/01   7:44:40  582   88.6
2415  2005/01/01   7:44:46  698   89.0
2416  2005/01/01   7:45:18  019   91.6
2417  2005/01/01   7:45:18  019   93.3
2418  2005/01/01   7:45:35  791   94.1
2419  2005/01/01   7:45:37  351   70.6
2420  2005/01/01   7:45:37  351  102.5
2421  2005/01/01   7:45:37  351   83.1
2422  2005/01/01   7:45:37  351  109.9
2423  2005/01/01   7:46:09  940   94.9
2424  2005/01/01   7:46:11  306   85.2
2425  2005/01/01   7:46:11  313   84.2
2426  2005/01/01   7:46:25  437   85.1
2427  2005/01/01   7:46:25  437  102.7
2428  2005/01/01   7:46:39  907   70.0
2429  2005/01/01   7:46:39  907   92.8
2430  2005/01/01   7:47:03  313   72.2
2431  2005/01/01   7:47:03  313   92.8
2432  2005/01/01   7:47:03  313   74.2
2433  2005/01/01   7:47:03  313  101.7
2434  2005/01/01   7:47:03  317   73.1
2435  2005/01/01   7:47:03  317   93.7
2436  2005/01/01   7:47:03  317   75.2
2437  2005/01/01   7:47:03  317  102.7
2438  2005/01/01   7:47:05  190   96.7
2439  2005/01/01   7:47:09  396   83.0
2440  2005/01/01   7:47:22  295   91.4
2441  2005/01/01   7:47:31  608   92.6
2442  2005/01/01   7:47:38  541   97.0
2443  2005/01/01   7:47:38  541   84.7
2444  2005/01/01   7:47:38  541  108.7
2445  2005/01/01   7:47:45  582   88.8
2446  2005/01/01   7:47:51  019   71.3
2447  2005/01/01   7:47:51  019   90.0
2448  2005/01/01   7:47:51  019  109.4
2449  2005/01/01   7:47:55  019  101.8
2450  2005/01/01   7:47:55  019  100.7
2451  2005/01/01   7:47:55  784   81.7
2452  2005/01/01   7:47:58  396   71.6
2453  2005/01/01   7:47:58  396   98.6
2454  2005/01/01   7:47:58  392   71.6
2455  2005/01/01   7:47:58  392   98.9
2456  2005/01/01   7:48:08  963   88.2
2457  2005/01/01   7:48:08  951   89.3
2458  2005/01/01   7:48:14  918   94.3
2459  2005/01/01   7:48:14  910   96.0
2460  2005/01/01   7:49:04  093   95.8
2461  2005/01/01   7:49:16  821   92.3
2462  2005/01/01   7:49:25  306   92.4
2463  2005/01/01   7:49:27  959   95.7
2464  2005/01/01   7:49:29  590  106.4
2465  2005/01/01   7:49:29  780  104.1
2466  2005/01/01   7:49:32  709   95.3
2467  2005/01/01   7:49:32  709   94.3
2468  2005/01/01   7:49:44  701   85.0
2469  2005/01/01   7:49:58  131  101.5
2470  2005/01/01   7:49:58  175  100.2
2471  2005/01/01   7:49:59  903   92.6
2472  2005/01/01   7:50:13  705   90.3
2473  2005/01/01   7:50:22  220   91.9
2474  2005/01/01   7:50:22  220   93.4
2475  2005/01/01   7:50:22  948   70.2
2476  2005/01/01   7:50:22  948  100.5
2477  2005/01/01   7:50:29  146   89.7
2478  2005/01/01   7:50:29  142   88.1
2479  2005/01/01   7:50:35  272   93.4
2480  2005/01/01   7:50:38  974   92.8
2481  2005/01/01   7:50:41  250   94.3
2482  2005/01/01   7:51:19  239   98.5
2483  2005/01/01   7:51:19  239   70.6
2484  2005/01/01   7:51:19  239   99.2
2485  2005/01/01   7:51:19  235   70.5
2486  2005/01/01   7:51:19  235   99.4
2487  2005/01/01   7:51:24  877   88.6
2488  2005/01/01   7:51:24  881   87.3
2489  2005/01/01   7:51:48  466   95.0
2490  2005/01/01   7:51:54  825   90.2
2491  2005/01/01   7:51:56  321   96.2
2492  2005/01/01   7:51:56  317   96.8
2493  2005/01/01   7:51:57  291   91.2
2494  2005/01/01   7:51:57  291   92.5
2495  2005/01/01   7:52:08  687   92.9
2496  2005/01/01   7:52:09  160   92.0
2497  2005/01/01   7:52:15  328  104.1
2498  2005/01/01   7:52:20  571   88.5
2499  2005/01/01   7:52:27  728   93.4
2500  2005/01/01   7:52:30  407   87.1
2501  2005/01/01   7:52:30  407  106.3
2502  2005/01/01   7:52:41  608   93.6
2503  2005/01/01   7:52:41  608   90.3
2504  2005/01/01   7:52:41  608   91.9
2505  2005/01/01   7:52:41  608   91.5
2506  2005/01/01   7:52:49  739   77.2
2507  2005/01/01   7:52:49  739  101.4
2508  2005/01/01   7:52:49  739   71.1
2509  2005/01/01   7:52:54  179   96.6
2510  2005/01/01   7:53:08  116   85.8
2511  2005/01/01   7:53:08  142   85.1
2512  2005/01/01   7:53:22  104   92.9
2513  2005/01/01   7:53:22  112   92.3
2514  2005/01/01   7:53:27  660   96.0
2515  2005/01/01   7:53:27  660   94.3
2516  2005/01/01   7:53:29  627   87.2
2517  2005/01/01   7:53:31  679   98.6
2518  2005/01/01   7:53:31  679   71.3
2519  2005/01/01   7:53:31  679  101.1
2520  2005/01/01   7:53:39  310   87.0
2521  2005/01/01   7:53:39  321   85.8
2522  2005/01/01   7:53:44  399   95.7
2523  2005/01/01   7:53:44  399   94.5
2524  2005/01/01   7:54:03  701   92.9
2525  2005/01/01   7:54:48  910   94.6
2526  2005/01/01   7:54:49  451   93.9
2527  2005/01/01   7:54:50  653   97.1
2528  2005/01/01   7:54:53  108   86.2
2529  2005/01/01   7:55:21  410   76.1
2530  2005/01/01   7:55:21  410  100.7
2531  2005/01/01   7:55:32  216   86.0
2532  2005/01/01   7:55:39  067   94.5
2533  2005/01/01   7:55:55  776   91.1
2534  2005/01/01   7:55:55  776   93.6
2535  2005/01/01   7:55:55  776   89.8
2536  2005/01/01   7:55:58  276   93.9
2537  2005/01/01   7:55:58  272   92.1
2538  2005/01/01   7:56:06  325   83.7
2539  2005/01/01   7:56:06  325   82.2
2540  2005/01/01   7:56:09  571   97.8
2541  2005/01/01   7:56:12  138   91.2
2542  2005/01/01   7:56:13  466   88.5
2543  2005/01/01   7:56:15  422   90.5
2544  2005/01/01   7:56:15  384   91.5
2545  2005/01/01   7:56:21  892   82.7
2546  2005/01/01   7:56:22  560   95.0
2547  2005/01/01   7:56:22  642   96.9
2548  2005/01/01   7:56:22  638   95.2
2549  2005/01/01   7:56:22  668   93.6
2550  2005/01/01   7:56:23  825   92.7
2551  2005/01/01   7:56:30  444   98.3
2552  2005/01/01   7:56:42  657   88.4
2553  2005/01/01   7:56:43  612   90.8
2554  2005/01/01   7:57:00  048   85.1
2555  2005/01/01   7:57:00  045   83.4
2556  2005/01/01   7:57:18  985   91.6
2557  2005/01/01   7:57:20  552   90.1
2558  2005/01/01   7:57:20  548   88.4
2559  2005/01/01   7:57:45  242   94.2
2560  2005/01/01   7:58:02  933  107.3
2561  2005/01/01   7:58:03  022  104.7
2562  2005/01/01   7:58:03  157  102.5
2563  2005/01/01   7:58:14  381   97.9
2564  2005/01/01   7:58:14  377   96.2
2565  2005/01/01   7:58:19  951   70.4
2566  2005/01/01   7:58:19  951   95.9
2567  2005/01/01   7:58:45  351   91.7
2568  2005/01/01   7:58:56  903   86.0
2569  2005/01/01   7:58:58  713   81.4
2570  2005/01/01   7:58:58  713   79.8
2571  2005/01/01   7:59:04  060   92.6
2572  2005/01/01   7:59:05  724   95.2
2573  2005/01/01   7:59:10  429   94.4
2574  2005/01/01   7:59:10  425   92.8
2575  2005/01/01   7:59:41  470   95.8
2576  2005/01/01   7:59:58  187   87.0
2577  2005/01/01   7:59:58  187   88.4
2578  2005/01/01   8:00:00  101   82.0
2579  2005/01/01   8:00:02  011   90.1
2580  2005/01/01   8:00:05  108   87.1
2581  2005/01/01   8:00:05  108   86.2
2582  2005/01/01   8:00:26  981   93.5
2583  2005/01/01   8:00:47  586   90.5
2584  2005/01/01   8:01:17  220   91.7
2585  2005/01/01   8:01:23  037   83.5
2586  2005/01/01   8:01:23  037   85.0
2587  2005/01/01   8:01:27  216   87.1
2588  2005/01/01   8:01:27  216   85.5
2589  2005/01/01   8:01:27  216   83.9
2590  2005/01/01   8:02:22  187   91.8
2591  2005/01/01   8:02:30  067   90.7
2592  2005/01/01   8:02:30  060   89.1
2593  2005/01/01   8:02:30  060   92.4
2594  2005/01/01   8:03:17  672   84.6
2595  2005/01/01   8:03:17  672  102.2
2596  2005/01/01   8:03:17  679   84.3
2597  2005/01/01   8:03:17  679  101.8
2598  2005/01/01   8:03:35  784   94.5
2599  2005/01/01   8:03:35  780   93.1
2600  2005/01/01   8:03:41  086   87.2
2601  2005/01/01   8:03:57  481   93.9
2602  2005/01/01   8:03:57  515   96.4
2603  2005/01/01   8:04:23  243   73.4
2604  2005/01/01   8:04:23  243  101.9
2605  2005/01/01   8:04:23  243   70.2
2606  2005/01/01   8:04:23  243   97.5
2607  2005/01/01   8:04:23  243   94.6
2608  2005/01/01   8:04:33  366   89.1
2609  2005/01/01   8:04:33  362   87.8
2610  2005/01/01   8:04:56  515   91.2
2611  2005/01/01   8:04:56  515   92.2
2612  2005/01/01   8:04:57  757   91.2
2613  2005/01/01   8:05:18  048   89.8
2614  2005/01/01   8:05:18  034   91.4
2615  2005/01/01   8:05:19  175   92.3
2616  2005/01/01   8:05:34  937   96.0
2617  2005/01/01   8:05:34  914   97.2
2618  2005/01/01   8:05:41  377  101.6
2619  2005/01/01   8:05:46  313   87.8
2620  2005/01/01   8:05:46  313   87.9
2621  2005/01/01   8:06:44  489   92.9
2622  2005/01/01   8:06:44  507   94.2
2623  2005/01/01   8:06:58  392   92.0
2624  2005/01/01   8:06:58  392   90.2
2625  2005/01/01   8:07:00  892   89.9
2626  2005/01/01   8:07:02  459   74.9
2627  2005/01/01   8:07:02  459   94.5
2628  2005/01/01   8:07:31  168   91.8
2629  2005/01/01   8:07:31  168   90.0
2630  2005/01/01   8:07:31  522  109.1
2631  2005/01/01   8:07:31  522   73.3
2632  2005/01/01   8:07:31  522  101.3
2633  2005/01/01   8:07:34  881   89.7
2634  2005/01/01   8:07:34  881   87.8
2635  2005/01/01   8:07:44  362   96.1
2636  2005/01/01   8:08:03  739   89.4
2637  2005/01/01   8:08:25  142   89.9
2638  2005/01/01   8:08:35  425   85.6
2639  2005/01/01   8:08:38  713   91.5
2640  2005/01/01   8:09:02  515   86.5
2641  2005/01/01   8:09:02  511   88.0
2642  2005/01/01   8:09:19  881   91.8
2643  2005/01/01   8:09:19  877   90.0
2644  2005/01/01   8:09:23  690   90.4
2645  2005/01/01   8:09:23  687   88.8
2646  2005/01/01   8:10:24  250  100.9
2647  2005/01/01   8:10:32  657   90.5
2648  2005/01/01   8:10:35  810   96.7
2649  2005/01/01   8:10:50  649   89.3
2650  2005/01/01   8:11:00  097   96.7
2651  2005/01/01   8:11:07  575   91.6
2652  2005/01/01   8:11:09  157   95.4
2653  2005/01/01   8:11:17  586   74.9
2654  2005/01/01   8:11:17  586   92.6
2655  2005/01/01   8:11:27  642  107.1
2656  2005/01/01   8:11:36  731   83.6
2657  2005/01/01   8:12:05  358   74.7
2658  2005/01/01   8:12:05  358   98.6
2659  2005/01/01   8:12:10  194   86.7
2660  2005/01/01   8:12:22  127   87.8
2661  2005/01/01   8:12:51  526   97.7
2662  2005/01/01   8:12:51  522   96.0
2663  2005/01/01   8:12:51  522   94.3
